H C M X
   7.4483236592549906E-004
   2.8135757426956634E-002
   3.1326053039853460E-002
   5.6090987726005889E-002
   8.6146814805425853E-002
  0.11345706188743557     
  0.14099491537355877     
  0.16987627693491200     
  0.19313540693277190     
  0.22170974042778890     
  0.24916073996761429     
  0.26985085227592670     
  0.29659596170641667     
  0.32066301848196893     
  0.34233365138434146     
  0.36528122957181730     
  0.38738782109735603     
  0.40739138106428791     
  0.42768771555450319     
  0.44857468154772018     
  0.46621142212719607     
  0.48422023827763871     
  0.50014162889445246     
  0.51834376390560255     
  0.53393385793284165     
  0.54886489782842285     
  0.56249067503195604     
  0.57648237634946131     
  0.59082470987646474     
  0.60415329536316120     
  0.61704548370795176     
  0.62825120030468518     
  0.64089295737659202     
  0.65129988573677011     
  0.66165516013880310     
  0.67278879596202956     
  0.68229378303491728     
  0.69175212981952872     
  0.70197728036440699     
  0.71008562840503042     
  0.71867005300419373     
  0.72612690409185165     
  0.73449559979870338     
  0.74249939013698951     
  0.74850618753495701     
  0.75675767927372328     
  0.76304054018325718     
  0.76969946773269948     
  0.77587312108609319     
  0.78176077054185811     
  0.78825149638123237     
