H C M X
 -0.95756634427625142     
 -0.97213200681400858     
  0.97066814137613200     
  0.96545621191786624     
  0.97330953473904136     
 -0.97206641692827256     
  0.97382715281139243     
 -0.96985767986366322     
 -0.97034881817681529     
  0.97469331732930731     
  0.97560688361531944     
 -0.96633777107986552     
  0.97528929837496114     
  0.97544255800357726     
  0.97643557110554524     
  0.97658307205608696     
  0.97625561868570299     
 -0.96601588056180365     
  0.97770234630351194     
  0.97760205893506313     
  0.97786859898593859     
  0.97831358924846112     
  0.97838094236530027     
  0.97685504129300738     
  0.97850269147138169     
  0.97907077373343931     
  0.97955269453702909     
  0.97922866676914044     
  0.97957561281902250     
  0.97918294678929729     
  0.97904486829288639     
  0.97902477501750573     
  0.98063094092406911     
  0.98034049741229923     
  0.98063034209075362     
  0.98047716208518110     
  0.98066269830958375     
  0.98043805105737414     
  0.98068134792224582     
  0.98096532624942046     
  0.98166677858820239     
  0.98178434835977801     
  0.98178992297561396     
  0.98218416955620780     
  0.98230587368337996     
  0.98241168180723026     
  0.98264866735968015     
  0.98276849167300440     
  0.98307177888619690     
  0.98323141051286911     
  0.98256991145696526     
