H C M X
  -2.0081201600003137E-002   8.1479476694004314E-004   8.8240000000002174E-006   4.1681625621689614E-004
  -4.0112196800021947E-002   8.1715879235604158E-004   3.2140799999999968E-005   4.3390029688886877E-004
  -6.0112388800045068E-002   8.1949074795020262E-004   9.5888000000002884E-006   4.5276981909485179E-004
  -8.0256787200066251E-002   8.2188459600641105E-004   9.6144000000005394E-006   4.7314383716327667E-004
 -0.10051226560008203        8.2391978170001309E-004   5.1376000000001346E-005   4.9330921202656952E-004
 -0.12073827680009466        8.3193934669806638E-004   2.1998399999999891E-005   5.1721005431019994E-004
 -0.14123786560007920        8.3836015337214811E-004   2.2918400000001427E-005   5.4020166610659211E-004
 -0.16179962880006152        8.3995003118463724E-004   3.6363199999999130E-005   5.6594840059724487E-004
 -0.18246941280005238        8.4922835556841547E-004   2.7324800000000054E-005   5.9401265751470196E-004
 -0.20340805280004812        8.5661959909548446E-004  -2.0129600000000523E-005   6.2685711671846939E-004
 -0.22455458560003819        8.6429665109975101E-004  -5.9820799999999100E-005   6.5889511459102466E-004
 -0.24594083360001162        8.7744693133534613E-004   5.9471999999999291E-005   6.9444131172022316E-004
 -0.26758368639997682        8.8589167883462716E-004   2.9560000000000340E-005   7.3360188460528015E-004
 -0.28937265599998885        8.9822491242287639E-004  -1.1990400000000745E-005   7.7666868950904892E-004
 -0.31165792640000478        9.1408562234221447E-004  -3.9711999999999006E-005   8.2328243959568738E-004
 -0.33423689120002814        9.2655652367802654E-004  -2.7977599999999964E-005   8.7714926909242339E-004
 -0.35709136800006497        9.3966741552042876E-004   3.2574399999999063E-005   9.3249572354683322E-004
 -0.38031811520010861        9.5685764278222174E-004  -1.9575999999999479E-005   9.9670187469873316E-004
 -0.40406668480014263        9.7221982419018471E-004  -4.1280000000000452E-005   1.0669510716406611E-003
 -0.42827335520016185        9.9181459115404991E-004  -1.4233599999999741E-005   1.1423262844441964E-003
 -0.45292104960018331        1.0150785946277108E-003   7.7520000000002961E-006   1.2282990567066170E-003
 -0.47811967200012384        1.0360296975228389E-003  -2.4595200000000449E-005   1.3265025553967891E-003
 -0.50391597119997777        1.0600753710430788E-003  -3.2777599999998681E-005   1.4411246216300077E-003
 -0.53014222879985351        1.0882378829740191E-003   2.2673600000000145E-005   1.5711570372694216E-003
 -0.55730490079978712        1.1130161319727327E-003  -7.1572800000002196E-005   1.7157699518962209E-003
 -0.58504811839981452        1.1459573429614123E-003   2.3343999999995376E-006   1.8755978172728136E-003
 -0.61369895839984168        1.1751131089781097E-003  -8.3840000000111490E-007   2.0763993567388928E-003
 -0.64301137279987652        1.2082201048462249E-003  -1.1811839999999895E-004   2.2892520243643251E-003
 -0.67318705759990982        1.2418767375146356E-003   6.6545599999997095E-005   2.5731515870427617E-003
 -0.70452255039995637        1.2887093282630824E-003  -9.4172800000000035E-005   2.9039625106823449E-003
 -0.73679896479999285        1.3345058046853042E-003   1.1823680000000180E-004   3.3029133134965675E-003
 -0.77045341599998995        1.3838499655950409E-003   2.0658400000000474E-004   3.7742188001673909E-003
 -0.80537548640005474        1.4432961316218629E-003  -6.7192000000002212E-005   4.3807751831543536E-003
 -0.84168216320011879        1.5100416509480352E-003  -7.0476800000000484E-005   5.1802325472635451E-003
 -0.87979994400016348        1.5794467192105088E-003   3.1148800000001324E-005   6.2024013542381871E-003
 -0.91982653600021447        1.6577027343070982E-003  -1.1913760000000170E-004   7.6338253416010334E-003
 -0.96207148000017029        1.7530576510724760E-003  -8.6708799999993141E-005   9.5789455759905055E-003
  -1.0068068751999888        1.8683104007057860E-003  -3.0524800000004136E-005   1.2487685987919691E-002
  -1.0545014623997955        1.9935156697699075E-003  -3.7207999999999160E-005   1.7010440431887174E-002
  -1.1060905295998180        2.1643454043005494E-003  -3.8132800000004386E-005   2.5002256213739978E-002
  -1.1631046447998790        2.4300189585695353E-003  -3.0740319999999642E-004   4.0833403962150246E-002
  -1.2282500736000239        2.9054201923159884E-003  -2.8702079999999385E-004   7.8731114675039598E-002
  -1.3118896272000826        3.9275864042032094E-003  -4.7345440000000387E-004  0.18515666437467582     
  -1.4191677440001895        4.3240618783917384E-003   3.9618240000000271E-004  0.39509319828029649     
  -1.5130687359999129        3.2040329475178098E-003   4.7655520000001365E-004  0.56969466948501912     
  -1.5814998111997234        2.3915668615210883E-003   2.9299840000000110E-004  0.66640939081362993     
