H C M X
   6.8831692551649289E-004
  -2.4671488126445356E-002
   3.8361717087225702E-002
  -2.5420697907672870E-002
   2.3347479847113765E-002
   7.0852036914892863E-002
  -1.8097640193829270E-002
 -0.18579368465748436     
  0.19087539199514780     
  0.14201712725307616     
 -0.57746238886630652     
  0.61803876558588200     
 -0.63170373217293807     
 -0.61735812609740059     
 -0.71150626839510267     
  0.63253463987428771     
 -0.74642581251690665     
  0.77163391834673312     
 -0.78868474412203082     
  0.75338996450599749     
  0.80909907777948675     
