H C M X
 -0.91243477733602951     
  0.91295953274445996     
 -0.90947385326251273     
 -0.90451967741222283     
 -0.90523557637151908     
  0.91578726725790449     
 -0.89711842793393959     
 -0.78021543318543118     
  0.92037257159643659     
  0.92210551602870894     
  0.92468349238622316     
  0.92498604084259994     
  0.92675165458370201     
  0.92755099741813973     
  0.92748906744048332     
  0.92759060287878625     
  0.93052189623733761     
  0.93133694132608102     
  0.93153315092886968     
  0.93335058029311413     
  0.93289074384601411     
  0.93470729336758485     
  0.93593109878472014     
  0.93696679783981573     
  0.93729497326509370     
  0.93817908045064902     
  0.93830261249093971     
  0.93896955540751503     
  0.93951098040597603     
  0.94062653807824814     
  0.94133459137437903     
  0.94177895960655533     
  0.94315693733793715     
  0.94343256650948526     
  0.94412878543185708     
  0.94430235150602604     
  0.94526277491320299     
  0.94562594578621928     
  0.94618992742580543     
  0.94694916799305917     
  0.94724148483778070     
  0.94769025847117883     
  0.94834800423020327     
  0.94875617736021967     
  0.94961414694809765     
  0.94960987668801433     
  0.95019541198500113     
  0.95072733949284072     
  0.95110253121331167     
  0.95156724341491894     
  0.95203621327563370     
