M
  0.20115658490711982     
  0.81271519121770364     
  0.81214919623053627     
  0.85471878982987892     
  0.87681069353500740     
  0.89066018076672326     
  0.90394578588285146     
  0.91296606084484888     
  0.91977541713183619     
  0.92685219199848901     
  0.93274022066309270     
  0.93795022233846881     
  0.94256196753528043     
  0.94648448552867215     
  0.94959050877055395     
  0.95337639429749998     
  0.95615336975637899     
  0.95917556819015837     
  0.96165926118606104     
  0.96348381278437167     
  0.96604301476695775     
  0.96834298064620106     
  0.96985178766735458     
  0.97158084449991289     
  0.97293993650526223     
  0.97441088399264197     
  0.97568524295721348     
  0.97704938500464988     
  0.97831355429018552     
  0.97945074839334245     
  0.98039503541119133     
  0.98150231317911074     
  0.98222616483253333     
  0.98329557071671669     
  0.98403425818167511     
  0.98473300316485690     
  0.98549984547562119     
  0.98642642525526658     
  0.98679569456193283     
  0.98756899069265291     
  0.98794503831976166     
  0.98864534902029055     
  0.98917230444027227     
  0.98981420079144777     
  0.99028933166677990     
  0.99065129749394043     
  0.99104001102981787     
  0.99164994210820734     
  0.99193333560092267     
  0.99234792725233012     
  0.99270916129409337     
