M
  -4.7846865260078560E-003
  0.78127509104715498     
  0.77395412346021575     
  0.82836490949926356     
  0.85835774926749753     
  0.87513650081095617     
  0.89038481563881078     
  0.90183842597900532     
  0.91073918528239461     
  0.91819277732379290     
  0.92425907024954912     
  0.93051929914227538     
  0.93540373660213905     
  0.93999254999787718     
  0.94399184402306791     
  0.94758270600749239     
  0.95090326746709886     
  0.95408130995373519     
  0.95668719383937972     
  0.95948431655452249     
  0.96190338178108536     
  0.96390200445702656     
  0.96596024166284722     
  0.96788270525129405     
  0.96964370150602552     
  0.97104834601151591     
  0.97264042698696540     
  0.97400738499413708     
  0.97540018281358765     
  0.97679237766579763     
  0.97794546291354822     
  0.97884465979895541     
  0.98003067086553186     
  0.98124652113414523     
  0.98208919114860316     
  0.98284567116741450     
  0.98371799274174643     
  0.98437345413308630     
  0.98535040524598660     
  0.98585645619758944     
  0.98661396686614355     
  0.98725353803173566     
  0.98785092893286996     
  0.98840101908229017     
  0.98883074057120735     
  0.98935604065648597     
  0.98990801262698047     
  0.99038726188284232     
  0.99086593856085003     
  0.99117699661138359     
  0.99150546773817105     
