H C M X
  -1.9710070400002201E-002   7.6896608866595982E-004   3.6157279999997989E-004   4.2500650031020848E-004
  -4.0221734400022392E-002   8.0507833977408265E-004  -1.1472799999999758E-003   4.1969523276136632E-004
  -5.8182473600040634E-002   7.7376184705631916E-004  -7.1112320000004238E-004   4.0424554091431786E-004
  -8.2314462400063376E-002   8.0175441259219739E-004  -1.4291999999997327E-004   4.7948435595354498E-004
  -9.9180436800082247E-002   8.4355493374508629E-004  -2.3770479999999598E-003   4.9420871608563284E-004
 -0.12001816000010115        8.2294205226459034E-004   3.2847840000001168E-004   5.0219276242065769E-004
 -0.14306631680007012        8.3134587662190423E-004  -1.9650607999999741E-003   5.0689007397219975E-004
 -0.16246756480005664        8.7181830343993280E-004   7.1103999999911923E-006   5.7508357440175923E-004
 -0.18476343840005438        8.1989180495016523E-004   2.0227199999999349E-003   5.9979381852093511E-004
 -0.20173684480005993        8.8018441456153701E-004   1.2669119999999920E-003   6.3007523606354665E-004
 -0.22501480320004361        9.3003041635109779E-004  -7.1801120000002843E-004   6.7204647847580654E-004
 -0.24493253440000434        9.6517709447042910E-004   9.4739040000000685E-004   7.1859842454896693E-004
 -0.26698956959997577        9.1982121281589113E-004  -1.2594687999999932E-003   6.6067678090095622E-004
 -0.28762476159998562        9.0869883514103911E-004   1.3643248000000335E-003   7.6244011031902960E-004
 -0.31196985440001090        9.4767598456442503E-004   2.1606015999999779E-003   8.5839601576459968E-004
 -0.33388242400002627        9.7548572389272170E-004   1.2081903999999880E-003   8.8255672011589253E-004
 -0.35783053600008169        9.5339381485548547E-004   3.9673600000000365E-004   8.9827764182469003E-004
 -0.37958480320010418        1.0175699319988352E-003  -4.9293440000000523E-004   9.7116404543560705E-004
 -0.40442165280013304        1.0322248697511027E-003  -6.2948479999997732E-004   1.0467827287252924E-003
 -0.42645821600016193        1.1218550438396868E-003  -4.7695840000001980E-004   1.1261412748442535E-003
 -0.45394930240017156        1.0008448098690059E-003   1.4701664000000094E-003   1.2892837486768714E-003
 -0.47882374400010508        1.0657515690646602E-003  -9.1331199999999545E-004   1.3319992307911919E-003
 -0.50358928319997942        1.1174784053621378E-003   5.3425600000006714E-005   1.5062121690663506E-003
 -0.52833143519985448        1.1535201986934140E-003   1.8887199999997675E-004   1.4877050134489550E-003
 -0.55556645759979340        1.2266019188832966E-003  -1.5619952000000313E-003   1.6350707309968813E-003
 -0.58435598559980428        1.2752611028812866E-003  -7.3191840000001675E-004   1.8787230333781430E-003
 -0.61268689439986457        1.2849161248449370E-003  -5.2605120000001691E-004   2.0847875594166921E-003
 -0.64198158079986778        1.3411764722357500E-003  -1.8663680000000073E-003   2.3025755325691397E-003
 -0.67317613599992121        1.4033542695889301E-003   8.5064800000001677E-004   2.5910963749396806E-003
 -0.70132671999995022        1.4078039996625047E-003   6.5447679999999276E-004   2.8421844985169879E-003
 -0.73753306719997602        1.5234943804574019E-003  -6.3382880000000257E-004   3.2464750853698288E-003
 -0.76975023360004069        1.5214040381135163E-003   7.0462559999999713E-004   3.7047485114004076E-003
 -0.80481704640006346        1.5461151497903058E-003   2.2100384000000740E-003   4.4099547497897153E-003
 -0.84119368160013719        1.7220908219176545E-003   2.5059359999999529E-004   5.1881983548505359E-003
 -0.87976588000014799        1.6837651979130230E-003  -8.4186239999998037E-004   6.2665395416259305E-003
 -0.91805732480018520        1.8684464186395910E-003  -1.5546815999999753E-003   7.5619882336115159E-003
 -0.96134056640015519        1.9789992358443254E-003  -3.8351200000000409E-004   9.5842868526320769E-003
  -1.0060448415999479        2.0773354222414220E-003   4.5435520000000656E-004   1.2627865574154341E-002
  -1.0528459119998017        2.2271683557011368E-003  -6.8288000000000246E-004   1.6952212095388108E-002
  -1.1050768799997797        2.4098893432649149E-003   3.2396959999998076E-004   2.4839679078268926E-002
  -1.1629722559998799        2.6851303456809639E-003  -5.6140799999997801E-005   4.0738191139407992E-002
  -1.2280391583999670        3.1697290755758889E-003  -2.7988959999999561E-004   7.8555864534108705E-002
  -1.3109072080001052        4.2576265385558809E-003   1.5627360000002038E-004  0.18353791231710187     
  -1.4190577392001360        4.6013233450454827E-003   1.3537440000000440E-004  0.39587988473536745     
